thermal_weight,population_weight,worst_score,original_L2,original_mass,original_max,matched_L2,matched_mass,matched_max
0.125,2.75,1.0229005637581554,1.0053340591438815,1.0229005637581554,0.9990435181596332,0.9992291614454202,1.007686218265155,0.9987241434748366
0.125,3.0,1.0240524196604937,1.0053930109052833,1.0240524196604937,0.998923184979822,0.9992877552218622,1.008820941775277,0.9986038487631909
0.125,3.25,1.0252559962673469,1.0054568455101964,1.0252559962673469,0.9988028646760729,0.9993512021907165,1.0100066167101858,0.9984835669234912
0.125,3.5,1.0265111116523136,1.0055255620286767,1.0265111116523136,0.9986825572530398,0.9994195014276854,1.0112430638494043,0.9983632979603895
0.125,3.75,1.0278175770062836,1.0055991594599234,1.0278175770062836,0.9985622627153786,0.9994926519380459,1.012530097192117,0.9982430418785406
0.125,4.0,1.029175196773779,1.0056776367323528,1.029175196773779,0.9984419810677463,0.9995706526567214,1.0138675240914856,0.9981227986826
0.125,4.25,1.0305837687929618,1.005760992703675,1.0305837687929618,0.9983217123148024,0.9996535024483587,1.0152551453925722,0.9980025683772256
0.125,4.5,1.0320430844390867,1.0058492261609793,1.0320430844390867,0.9982014564612075,0.9997412001074121,1.0166927555736598,0.9978823509670764
0.125,4.75,1.033552928771169,1.0059423358208197,1.033552928771169,0.9980812135116242,0.9998337443582296,1.018180142890737,0.9977621464568138
0.125,5.0,1.0351130806816518,1.0060403203293096,1.0351130806816518,0.997960983470717,0.999931133855146,1.019717089524941,0.9976419548511006
0.125,5.25,1.0367233130488276,1.0061431782622192,1.0367233130488276,0.9978407663431519,1.0000333671825803,1.0213033717327111,0.9975217761546014
0.125,5.5,1.0383833928918047,1.0062509081250792,1.0383833928918047,0.9977205621335968,1.0001404428551381,1.02293875999845,0.9974016103719824
0.125,5.75,1.0400930815277707,1.006363508353289,1.0400930815277707,0.9976003708467213,1.0002523593177202,1.0246230191894488,0.997281457507912
0.125,6.0,1.0418521347313403,1.0064809773122296,1.0418521347313403,0.9974801924871969,1.0003691149456337,1.0263559087128644,0.9971613175670601
0.125,6.25,1.0436603028957503,1.0066033132973826,1.0436603028957503,0.9973600270596964,1.0004907080447107,1.0281371826745165,0.9970411905540978
0.125,6.5,1.045517331195675,1.0067305145344525,1.045517331195675,0.9972398745688947,1.0006171368514303,1.0299665900392825,0.996921076473699
0.125,6.75,1.0474229597514484,1.006862579179495,1.0474229597514484,0.9971197350194686,1.0007483995330457,1.031843874792876,0.9968009753305385
0.125,7.0,1.0493769237944588,1.0070010301541716,1.0493769237944588,0.9969996084160966,1.0008844941877169,1.0337687761047818,0.9966808871292935
0.125,7.25,1.0513789538335063,1.007151957012951,1.0513789538335063,0.9968794947634584,1.001025418844648,1.0357410284921391,0.9965608118746422
0.125,7.5,1.0534287758219043,1.0073084505594563,1.0534287758219043,0.9967593940662359,1.001171171464228,1.037760361984357,0.996440749571265
0.125,7.75,1.055526111325112,1.0074705081996145,1.055526111325112,0.9966393063291128,1.0013217499381795,1.039826502288255,0.9963207002238441
0.125,8.0,1.057670677688698,1.0076381272488193,1.057670677688698,0.9965192315567746,1.0014789839067881,1.0419391709535266,0.9962006638370636
